ticker,date,drop_pts,underlying_open,underlying_high,underlying_low,underlying_close,strike,contract,offset_from_low,opt_open,opt_high,opt_low,opt_close
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,596.0,O:QQQ260318C00596000,1.44,6.91,7.55,0.01,0.04
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,597.0,O:QQQ260318C00597000,2.44,5.57,6.72,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,598.0,O:QQQ260318C00598000,3.44,4.91,5.74,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,599.0,O:QQQ260318C00599000,4.44,4.5,5.0,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,600.0,O:QQQ260318C00600000,5.44,3.36,4.2,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,601.0,O:QQQ260318C00601000,6.44,2.81,3.51,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,602.0,O:QQQ260318C00602000,7.44,2.33,2.9,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,603.0,O:QQQ260318C00603000,8.44,1.83,2.28,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,604.0,O:QQQ260318C00604000,9.44,1.35,1.76,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,605.0,O:QQQ260318C00605000,10.44,1.0,1.31,0.01,0.01
QQQ,2026-03-18,6.93,601.49,603.16,594.56,594.9,606.0,O:QQQ260318C00606000,11.44,0.76,0.96,0.01,0.01
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,579.0,O:QQQ260320C00579000,0.46,10.47,10.9,0.71,3.99
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,580.0,O:QQQ260320C00580000,1.46,11.99,11.99,0.36,2.73
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,581.0,O:QQQ260320C00581000,2.46,9.13,9.24,0.11,1.79
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,582.0,O:QQQ260320C00582000,3.46,7.47,8.66,0.03,0.84
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,583.0,O:QQQ260320C00583000,4.46,7.86,7.9,0.01,0.15
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,584.0,O:QQQ260320C00584000,5.46,6.37,7.05,0.01,0.01
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,585.0,O:QQQ260320C00585000,6.46,6.64,6.64,0.01,0.01
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,586.0,O:QQQ260320C00586000,7.46,5.5,5.5,0.01,0.01
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,587.0,O:QQQ260320C00587000,8.46,5.12,5.12,0.01,0.01
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,588.0,O:QQQ260320C00588000,9.46,3.98,3.98,0.01,0.01
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,589.0,O:QQQ260320C00589000,10.46,3.58,3.62,0.01,0.01
QQQ,2026-03-20,12.52,591.06,591.17,578.54,582.06,590.0,O:QQQ260320C00590000,11.46,3.06,3.06,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,586.0,O:QQQ260323C00586000,0.04,5.72,9.08,1.45,2.43
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,587.0,O:QQQ260323C00587000,1.04,3.7,8.2,0.45,1.3
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,588.0,O:QQQ260323C00588000,2.04,4.05,7.25,0.1,0.55
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,589.0,O:QQQ260323C00589000,3.04,3.61,6.4,0.01,0.09
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,590.0,O:QQQ260323C00590000,4.04,3.13,5.54,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,591.0,O:QQQ260323C00591000,5.04,2.32,4.67,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,592.0,O:QQQ260323C00592000,6.04,1.16,3.87,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,593.0,O:QQQ260323C00593000,7.04,1.68,3.1,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,594.0,O:QQQ260323C00594000,8.04,1.29,2.38,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,595.0,O:QQQ260323C00595000,9.04,0.67,1.72,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,596.0,O:QQQ260323C00596000,10.04,0.67,1.19,0.01,0.01
QQQ,2026-03-23,4.56,590.52,595.08,585.96,588.0,597.0,O:QQQ260323C00597000,11.04,0.53,0.79,0.01,0.01
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,586.0,O:QQQ260325C00586000,0.31,4.37,5.9,0.97,1.75
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,587.0,O:QQQ260325C00587000,1.31,3.95,5.11,0.39,0.78
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,588.0,O:QQQ260325C00588000,2.31,2.98,4.3,0.13,0.17
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,589.0,O:QQQ260325C00589000,3.31,2.42,3.53,0.03,0.03
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,590.0,O:QQQ260325C00590000,4.31,1.91,2.88,0.01,0.03
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,591.0,O:QQQ260325C00591000,5.31,1.41,2.24,0.01,0.01
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,592.0,O:QQQ260325C00592000,6.31,1.08,1.68,0.01,0.01
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,593.0,O:QQQ260325C00593000,7.31,0.75,1.2,0.01,0.01
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,594.0,O:QQQ260325C00594000,8.31,0.53,0.83,0.01,0.01
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,595.0,O:QQQ260325C00595000,9.31,0.36,0.55,0.01,0.01
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,596.0,O:QQQ260325C00596000,10.31,0.27,0.35,0.01,0.01
QQQ,2026-03-25,3.45,589.14,591.37,585.69,587.82,597.0,O:QQQ260325C00597000,11.31,0.16,0.22,0.01,0.01
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,574.0,O:QQQ260326C00574000,0.57,7.96,10.88,0.12,2.25
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,575.0,O:QQQ260326C00575000,1.57,6.9,9.5,0.04,1.29
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,576.0,O:QQQ260326C00576000,2.57,5.79,8.33,0.02,0.65
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,577.0,O:QQQ260326C00577000,3.57,5.48,7.62,0.01,0.26
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,578.0,O:QQQ260326C00578000,4.57,5.28,6.77,0.01,0.12
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,579.0,O:QQQ260326C00579000,5.57,4.03,5.93,0.01,0.05
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,580.0,O:QQQ260326C00580000,6.57,3.39,5.11,0.01,0.03
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,581.0,O:QQQ260326C00581000,7.57,3.19,4.31,0.01,0.01
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,582.0,O:QQQ260326C00582000,8.57,3.0,3.59,0.01,0.01
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,583.0,O:QQQ260326C00583000,9.57,2.14,2.92,0.01,0.01
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,584.0,O:QQQ260326C00584000,10.57,1.55,2.33,0.01,0.01
QQQ,2026-03-26,9.17,582.6,584.63,573.43,573.79,585.0,O:QQQ260326C00585000,11.57,1.2,1.8,0.01,0.01
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,562.0,O:QQQ260327C00562000,0.43,9.05,9.09,0.4,0.41
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,563.0,O:QQQ260327C00563000,1.43,7.75,7.86,0.15,0.16
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,564.0,O:QQQ260327C00564000,2.43,7.24,7.4,0.07,0.07
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,565.0,O:QQQ260327C00565000,3.43,6.1,6.62,0.04,0.05
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,566.0,O:QQQ260327C00566000,4.43,5.35,5.85,0.02,0.03
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,567.0,O:QQQ260327C00567000,5.43,4.68,4.92,0.01,0.03
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,568.0,O:QQQ260327C00568000,6.43,3.96,4.3,0.01,0.01
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,569.0,O:QQQ260327C00569000,7.43,3.5,3.62,0.01,0.01
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,570.0,O:QQQ260327C00570000,8.43,2.74,3.1,0.01,0.01
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,571.0,O:QQQ260327C00571000,9.43,2.28,2.93,0.01,0.01
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,572.0,O:QQQ260327C00572000,10.43,1.82,2.06,0.01,0.01
QQQ,2026-03-27,9.24,570.81,571.02,561.57,562.58,573.0,O:QQQ260327C00573000,11.43,1.43,1.74,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,556.0,O:QQQ260330C00556000,0.4,11.0,11.84,0.39,1.53
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,557.0,O:QQQ260330C00557000,1.4,10.03,11.14,0.13,0.43
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,558.0,O:QQQ260330C00558000,2.4,9.0,10.12,0.05,0.09
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,559.0,O:QQQ260330C00559000,3.4,8.54,9.02,0.03,0.03
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,560.0,O:QQQ260330C00560000,4.4,7.78,8.31,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,561.0,O:QQQ260330C00561000,5.4,6.82,7.45,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,562.0,O:QQQ260330C00562000,6.4,6.05,6.6,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,563.0,O:QQQ260330C00563000,7.4,5.25,5.62,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,564.0,O:QQQ260330C00564000,8.4,3.0,4.88,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,565.0,O:QQQ260330C00565000,9.4,3.73,4.18,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,566.0,O:QQQ260330C00566000,10.4,3.09,3.4,0.01,0.01
QQQ,2026-03-30,11.78,567.38,568.05,555.6,558.28,567.0,O:QQQ260330C00567000,11.4,2.56,2.78,0.01,0.01
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,579.0,O:QQQ260407C00579000,0.6,7.82,10.29,1.75,10.0
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,580.0,O:QQQ260407C00580000,1.6,6.72,9.45,1.35,8.84
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,581.0,O:QQQ260407C00581000,2.6,5.73,8.5,1.02,8.0
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,582.0,O:QQQ260407C00582000,3.6,5.97,7.3,0.74,7.3
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,583.0,O:QQQ260407C00583000,4.6,5.16,6.42,0.5,6.07
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,584.0,O:QQQ260407C00584000,5.6,3.77,5.43,0.24,5.17
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,585.0,O:QQQ260407C00585000,6.6,3.07,4.52,0.11,4.52
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,586.0,O:QQQ260407C00586000,7.6,2.6,3.5,0.06,3.16
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,587.0,O:QQQ260407C00587000,8.6,2.37,4.42,0.04,2.37
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,588.0,O:QQQ260407C00588000,9.6,1.65,2.38,0.03,1.65
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,589.0,O:QQQ260407C00589000,10.6,1.3,1.76,0.02,1.03
QQQ,2026-04-07,7.24,585.64,588.98,578.4001,588.59,590.0,O:QQQ260407C00590000,11.6,0.97,1.36,0.02,0.61
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,603.0,O:QQQ260408C00603000,0.88,6.7,7.42,0.62,2.21
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,604.0,O:QQQ260408C00604000,1.88,5.71,6.48,0.24,1.35
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,605.0,O:QQQ260408C00605000,2.88,5.36,5.76,0.08,0.5
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,606.0,O:QQQ260408C00606000,3.88,4.53,4.84,0.04,0.09
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,607.0,O:QQQ260408C00607000,4.88,3.76,4.05,0.01,0.01
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,608.0,O:QQQ260408C00608000,5.88,3.06,4.18,0.01,0.01
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,609.0,O:QQQ260408C00609000,6.88,2.58,2.87,0.01,0.01
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,610.0,O:QQQ260408C00610000,7.88,1.57,2.14,0.01,0.01
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,611.0,O:QQQ260408C00611000,8.88,1.2,1.58,0.01,0.03
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,612.0,O:QQQ260408C00612000,9.88,1.07,1.6,0.01,0.01
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,613.0,O:QQQ260408C00613000,10.88,0.67,0.83,0.01,0.01
QQQ,2026-04-08,6.59,608.71,609.9,602.12,606.09,614.0,O:QQQ260408C00614000,11.88,0.5,0.58,0.01,0.01
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,636.0,O:QQQ260416C00636000,0.75,4.18,6.22,1.68,3.7
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,637.0,O:QQQ260416C00637000,1.75,2.55,5.37,1.14,2.78
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,638.0,O:QQQ260416C00638000,2.75,2.43,4.4,0.66,1.73
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,639.0,O:QQQ260416C00639000,3.75,2.19,3.46,0.33,0.75
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,640.0,O:QQQ260416C00640000,4.75,1.48,2.61,0.11,0.18
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,641.0,O:QQQ260416C00641000,5.75,0.99,1.85,0.01,0.01
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,642.0,O:QQQ260416C00642000,6.75,0.8,1.2,0.01,0.01
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,643.0,O:QQQ260416C00643000,7.75,0.61,0.78,0.01,0.01
QQQ,2026-04-16,3.96,639.21,642.18,635.255,640.47,645.0,O:QQQ260416C00645000,9.75,0.22,0.31,0.01,0.01
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,643.0,O:QQQ260420C00643000,0.48,5.79,5.95,1.43,2.89
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,644.0,O:QQQ260420C00644000,1.48,4.88,5.07,0.99,2.82
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,645.0,O:QQQ260420C00645000,2.48,4.16,4.35,0.65,1.72
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,646.0,O:QQQ260420C00646000,3.48,3.43,3.65,0.28,0.75
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,647.0,O:QQQ260420C00647000,4.48,2.6,3.07,0.05,0.06
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,648.0,O:QQQ260420C00648000,5.48,1.97,2.4,0.01,0.01
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,649.0,O:QQQ260420C00649000,6.48,1.94,1.94,0.01,0.01
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,650.0,O:QQQ260420C00650000,7.48,1.04,1.5,0.01,0.01
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,651.0,O:QQQ260420C00651000,8.48,0.77,1.07,0.01,0.01
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,652.0,O:QQQ260420C00652000,9.48,0.54,0.67,0.01,0.01
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,653.0,O:QQQ260420C00653000,10.48,0.34,0.56,0.01,0.01
QQQ,2026-04-20,5.52,648.04,648.76,642.52,646.79,654.0,O:QQQ260420C00654000,11.48,0.27,0.43,0.01,0.01
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,643.0,O:QQQ260421C00643000,0.79,6.11,7.14,0.66,3.96
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,644.0,O:QQQ260421C00644000,1.79,5.0,6.3,0.22,2.95
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,645.0,O:QQQ260421C00645000,2.79,5.1,5.4,0.05,1.82
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,646.0,O:QQQ260421C00646000,3.79,3.34,4.54,0.02,1.1
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,647.0,O:QQQ260421C00647000,4.79,2.71,3.7,0.01,0.45
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,648.0,O:QQQ260421C00648000,5.79,2.08,2.91,0.01,0.01
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,649.0,O:QQQ260421C00649000,6.79,1.58,2.18,0.01,0.07
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,650.0,O:QQQ260421C00650000,7.79,1.17,1.56,0.01,0.01
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,651.0,O:QQQ260421C00651000,8.79,0.8,1.06,0.01,0.01
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,652.0,O:QQQ260421C00652000,9.79,0.5,0.7,0.01,0.01
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,653.0,O:QQQ260421C00653000,10.79,0.35,0.45,0.01,0.02
QQQ,2026-04-21,6.2,648.41,650.2,642.21,644.33,654.0,O:QQQ260421C00654000,11.79,0.22,0.3,0.01,0.01
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,646.0,O:QQQ260423C00646000,0.48,8.71,10.72,2.22,6.5
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,647.0,O:QQQ260423C00647000,1.48,6.52,9.67,1.71,5.5
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,648.0,O:QQQ260423C00648000,2.48,6.05,8.6,1.3,3.92
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,649.0,O:QQQ260423C00649000,3.48,5.28,7.59,0.95,2.87
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,650.0,O:QQQ260423C00650000,4.48,4.55,6.87,0.6,2.05
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,651.0,O:QQQ260423C00651000,5.48,3.28,5.79,0.2,1.08
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,652.0,O:QQQ260423C00652000,6.48,3.32,5.07,0.06,0.4
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,653.0,O:QQQ260423C00653000,7.48,2.92,4.11,0.02,0.06
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,654.0,O:QQQ260423C00654000,8.48,2.5,3.24,0.01,0.01
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,655.0,O:QQQ260423C00655000,9.48,1.57,2.4,0.01,0.01
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,656.0,O:QQQ260423C00656000,10.48,0.14,2.43,0.01,0.01
QQQ,2026-04-23,8.03,653.55,656.92,645.52,651.42,657.0,O:QQQ260423C00657000,11.48,0.66,1.06,0.01,0.01
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,654.0,O:QQQ260428C00654000,0.19,3.76,6.04,1.34,4.01
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,655.0,O:QQQ260428C00655000,1.19,3.15,5.24,0.84,2.9
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,656.0,O:QQQ260428C00656000,2.19,3.07,4.41,0.51,1.88
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,657.0,O:QQQ260428C00657000,3.19,2.2,3.65,0.28,0.98
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,658.0,O:QQQ260428C00658000,4.19,2.03,2.94,0.06,0.22
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,659.0,O:QQQ260428C00659000,5.19,1.32,2.3,0.01,0.02
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,660.0,O:QQQ260428C00660000,6.19,1.1,1.73,0.01,0.01
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,661.0,O:QQQ260428C00661000,7.19,0.69,1.27,0.01,0.01
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,662.0,O:QQQ260428C00662000,8.19,1.18,1.18,0.01,0.01
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,663.0,O:QQQ260428C00663000,9.19,0.36,0.6,0.01,0.01
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,664.0,O:QQQ260428C00664000,10.19,0.19,0.41,0.01,0.01
QQQ,2026-04-28,3.6,657.41,659.64,653.81,657.55,665.0,O:QQQ260428C00665000,11.19,0.18,0.25,0.01,0.01
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,658.0,O:QQQ260430C00658000,0.44,8.01,10.46,2.27,9.83
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,659.0,O:QQQ260430C00659000,1.44,6.91,9.51,1.8,8.8
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,660.0,O:QQQ260430C00660000,2.44,6.32,8.54,1.39,7.75
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,661.0,O:QQQ260430C00661000,3.44,5.55,7.52,1.07,6.74
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,662.0,O:QQQ260430C00662000,4.44,4.86,6.56,0.8,5.52
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,663.0,O:QQQ260430C00663000,5.44,4.13,5.58,0.6,4.83
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,664.0,O:QQQ260430C00664000,6.44,3.36,4.75,0.44,3.51
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,665.0,O:QQQ260430C00665000,7.44,3.0,3.65,0.33,2.9
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,666.0,O:QQQ260430C00666000,8.44,2.38,2.66,0.23,1.9
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,667.0,O:QQQ260430C00667000,9.44,1.94,1.94,0.15,1.12
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,668.0,O:QQQ260430C00668000,10.44,1.45,1.51,0.11,0.56
QQQ,2026-04-30,7.79,665.35,668.9,657.56,667.74,669.0,O:QQQ260430C00669000,11.44,1.12,1.15,0.08,0.22
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,669.0,O:QQQ260504C00669000,0.1,6.14,7.79,2.0,3.1
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,670.0,O:QQQ260504C00670000,1.1,5.44,6.85,1.47,2.21
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,671.0,O:QQQ260504C00671000,2.1,4.57,5.89,0.96,1.28
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,672.0,O:QQQ260504C00672000,3.1,3.79,4.95,0.25,0.43
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,673.0,O:QQQ260504C00673000,4.1,3.06,4.04,0.02,0.05
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,674.0,O:QQQ260504C00674000,5.1,2.44,3.15,0.01,0.01
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,675.0,O:QQQ260504C00675000,6.1,1.92,2.35,0.01,0.01
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,676.0,O:QQQ260504C00676000,7.1,1.46,1.62,0.01,0.01
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,677.0,O:QQQ260504C00677000,8.1,1.01,1.2,0.01,0.01
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,678.0,O:QQQ260504C00678000,9.1,0.71,0.9,0.01,0.01
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,679.0,O:QQQ260504C00679000,10.1,0.48,0.54,0.01,0.01
QQQ,2026-05-04,5.76,674.66,676.73,668.9,672.88,680.0,O:QQQ260504C00680000,11.1,0.32,0.45,0.01,0.01
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,692.0,O:QQQ260507C00692000,0.23,4.97,9.29,1.14,3.58
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,693.0,O:QQQ260507C00693000,1.23,4.53,8.02,0.55,2.6
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,694.0,O:QQQ260507C00694000,2.23,3.81,7.31,0.22,1.43
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,695.0,O:QQQ260507C00695000,3.23,2.94,6.44,0.07,0.66
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,696.0,O:QQQ260507C00696000,4.23,2.27,5.46,0.01,0.15
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,697.0,O:QQQ260507C00697000,5.23,1.84,4.58,0.01,0.01
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,698.0,O:QQQ260507C00698000,6.23,1.39,3.7,0.01,0.02
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,699.0,O:QQQ260507C00699000,7.23,1.02,2.88,0.01,0.01
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,700.0,O:QQQ260507C00700000,8.23,0.68,2.15,0.01,0.01
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,701.0,O:QQQ260507C00701000,9.23,0.52,1.52,0.01,0.01
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,702.0,O:QQQ260507C00702000,10.23,0.34,1.02,0.01,0.01
QQQ,2026-05-07,4.81,696.58,701.24,691.77,694.94,703.0,O:QQQ260507C00703000,11.23,0.23,0.67,0.01,0.01
QQQ,2026-05-12,11.58,708.22,710.18,696.64,707.24,697.0,O:QQQ260512C00697000,0.36,10.4,11.75,1.33,8.69
